open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719900000000,63010.2,63037.7,62876.7,62927.3,1033.322,1719900899999,65047997.972,13125,387.82,24416049.7247,0
1719900900000,62927.4,62973.4,62877.4,62877.6,961.179,1719901799999,60477113.8806,11583,515.309,32425268.1366,0
1719901800000,62877.6,62911.2,62820.3,62902.0,1569.705,1719902699999,98666475.0587,17036,824.553,51829145.9896,0
1719902700000,62902.0,62926.3,62818.0,62859.4,1154.8,1719903599999,72592726.799,14101,534.792,33618505.1811,0
1719903600000,62859.4,62864.6,62651.3,62683.1,3584.494,1719904499999,224865804.6631,32087,1623.731,101851401.6931,0
1719904500000,62683.0,62733.1,62588.0,62678.9,2491.292,1719905399999,156108809.0599,22413,1253.993,78587239.8634,0
1719905400000,62679.0,62717.3,62566.0,62605.1,2000.543,1719906299999,125270374.8257,19856,1086.262,68019838.8803,0
1719906300000,62605.1,62664.6,62583.3,62617.9,1168.063,1719907199999,73147758.0106,11699,581.767,36432444.9192,0
1719907200000,62617.9,62690.0,62387.0,62470.0,4779.518,1719908099999,298864661.6507,40144,1898.497,118738179.9879,0
1719908100000,62470.0,62750.0,62452.0,62681.1,4125.582,1719908999999,258412966.9043,34794,2683.345,168052567.2199,0
1719909000000,62681.0,62731.1,62635.7,62708.6,1279.682,1719909899999,80222711.5444,14770,672.0,42129945.7437,0
1719909900000,62708.7,62737.0,62658.4,62666.1,859.651,1719910799999,53899082.0028,11695,459.269,28794820.5369,0
1719910800000,62666.1,62791.1,62622.0,62742.0,2031.414,1719911699999,127368875.1178,23749,1180.014,73984263.869,0
1719911700000,62741.9,62742.0,62654.2,62679.0,730.538,1719912599999,45795311.8652,10052,311.976,19556613.5686,0
1719912600000,62679.1,62732.1,62653.0,62661.2,925.563,1719913499999,58020854.5101,12072,570.519,35765183.6745,0
1719913500000,62661.2,62695.6,62641.3,62651.8,1015.24,1719914399999,63618748.1589,13655,565.408,35430210.0781,0
1719914400000,62651.8,62668.0,62500.0,62569.0,2415.606,1719915299999,151161021.7434,24247,1010.538,63239535.8215,0
1719915300000,62569.0,62661.6,62560.1,62650.1,854.966,1719916199999,53542181.8358,11630,490.04,30688370.227,0
1719916200000,62650.0,62763.7,62621.5,62720.7,1610.678,1719917099999,101003231.7732,15280,898.94,56369437.6195,0
1719917100000,62720.7,62793.0,62696.7,62715.6,1426.359,1719917999999,89504148.6225,12842,750.577,47102735.0636,0
1719918000000,62715.5,62721.0,62650.7,62687.6,655.753,1719918899999,41101018.3388,8426,272.269,17064563.5985,0
1719918900000,62688.1,62793.0,62615.1,62775.2,909.713,1719919799999,57044368.7226,11633,541.864,33979944.4595,0
1719919800000,62775.1,62861.1,62748.0,62789.8,2191.317,1719920699999,137669421.5226,19011,1231.616,77375513.1117,0
1719920700000,62789.8,62842.2,62755.8,62823.3,661.646,1719921599999,41547147.925,10405,303.881,19083326.4931,0
1719921600000,62823.3,62854.5,62711.6,62749.3,1072.208,1719922499999,67323094.3486,12478,504.938,31709108.1225,0
1719922500000,62749.4,62843.7,62742.4,62754.7,795.204,1719923399999,49930882.8888,10747,423.467,26590621.9976,0
1719923400000,62754.6,62914.5,62746.9,62907.0,1278.769,1719924299999,80369619.7754,15364,884.548,55596116.4525,0
1719924300000,62906.9,63050.0,62826.9,62871.9,3635.876,1719925199999,228920656.9734,34263,1881.28,118464447.087,0
1719925200000,62871.9,62946.4,62821.7,62877.4,1315.136,1719926099999,82689800.1318,15281,464.148,29188012.344,0
1719926100000,62877.5,62993.9,62838.0,62904.3,1405.999,1719926999999,88439012.5947,16912,565.664,35582809.6706,0
1719927000000,62904.2,63167.4,62701.6,62925.0,6068.386,1719927899999,381883221.9116,60657,2951.062,185737451.1372,0
1719927900000,62925.0,62974.9,62500.0,62625.3,5081.507,1719928799999,318648020.7549,54122,2253.512,141334082.6303,0
1719928800000,62625.3,62728.0,62334.6,62370.1,8214.418,1719929699999,513504354.5933,76014,4223.592,264107500.4912,0
1719929700000,62370.0,62439.9,62212.5,62325.6,7296.224,1719930599999,454738106.0401,67696,3543.406,220856628.6073,0
1719930600000,62329.0,62410.6,61888.0,61896.3,12281.798,1719931499999,762537335.4821,96878,4802.283,298208865.8829,0
1719931500000,61896.3,62089.4,61880.0,62032.7,5480.748,1719932399999,339744151.7547,51059,2945.853,182620618.026,0
1719932400000,62032.6,62148.7,61992.0,62029.9,3068.204,1719933299999,190506474.1127,32546,1400.586,86977049.527,0
